Timestamps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
100,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,287.1,134.2,198.22,183.7,72.93,121.55,181.94,30.69,2.53,1210.33
101,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,259.38,124.96,186.67,189.09,72.93,123.97,185.24,30.69,2.53,1172.93
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.66,115.61,170.61,194.48,75.24,128.92,188.54,32.67,0.0,1137.73
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.3,103.07,156.97,197.12,75.24,131.45,195.03,32.67,0.0,1092.85
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.21,92.29,141.13,202.62,75.24,133.87,198.33,32.67,0.0,1053.36
105,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.26,79.75,127.49,205.26,75.24,136.4,204.82,34.54,5.06,1013.76
106,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.39,68.97,113.85,210.65,72.93,141.35,211.31,36.52,5.06,981.97
107,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.2,56.54,99.33,213.4,72.93,146.3,217.91,38.39,5.06,946.0
108,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.58,46.75,84.59,216.04,68.2,148.72,224.84,38.39,5.06,902.11
109,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.24,38.72,74.69,216.04,65.89,153.67,232.32,42.24,5.06,876.81
110,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.38,30.69,62.48,216.04,61.16,158.62,239.8,46.09,5.06,854.26
111,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.14,24.2,49.5,213.4,56.54,161.15,247.28,49.94,5.06,832.15
112,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41,19.36,35.75,208.01,49.39,166.1,254.65,53.79,5.06,812.46
113,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79,16.06,27.5,202.62,44.66,168.41,265.87,57.97,5.06,803.88
114,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.79,12.87,22.0,197.12,40.04,170.83,269.61,62.48,5.06,795.74
115,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48,11.22,19.25,189.09,35.31,175.67,277.09,67.1,5.06,793.21
116,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,9.68,16.5,183.7,30.58,178.09,284.24,71.61,5.06,790.57
117,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,9.68,13.75,172.92,25.85,182.93,287.76,76.12,5.06,785.18
118,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,9.68,13.75,164.45,23.54,187.77,291.39,80.63,5.06,787.38
119,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,8.03,11.0,152.57,18.81,195.03,294.91,87.45,5.06,783.97
120,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.17,8.03,11.0,143.66,16.39,199.87,298.54,92.07,5.06,785.73
121,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,8.03,11.0,137.72,11.77,207.13,302.06,98.78,5.06,790.35
122,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,8.03,11.0,131.78,11.77,211.97,305.69,103.4,5.06,797.5
123,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,8.03,8.25,125.84,7.04,216.81,305.69,110.22,5.06,795.74
124,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,8.03,8.25,119.9,4.62,221.65,305.69,114.62,7.59,796.62
125,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,8.03,5.5,110.99,0.0,224.07,305.69,119.02,7.59,787.16
126,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,8.03,5.5,105.16,0.0,229.02,305.69,125.62,7.59,792.88
127,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,8.03,5.5,93.5,0.0,231.44,298.54,130.02,10.12,780.89
128,15.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86,8.03,5.5,81.84,0.0,231.44,291.39,134.42,15.18,766.48
129,35.42,2.75,0.0,0.0,0.0,0.0,0.0,0.0,13.86,8.03,5.5,67.32,0.0,231.44,280.61,138.82,38.17,745.58
130,240.79,28.16,14.3,0.0,0.0,0.0,0.0,0.0,13.86,8.03,0.0,49.17,0.0,229.02,265.87,145.42,283.25,711.37
131,343.09,65.89,43.12,0.0,0.0,0.0,0.0,0.0,11.55,8.03,0.0,30.47,0.0,219.23,247.28,147.62,452.1,664.18
132,401.28,109.89,75.02,17.05,0.0,0.0,0.0,0.0,11.55,8.03,0.0,23.43,0.0,192.61,224.84,149.82,603.24,610.28
133,410.08,130.35,90.75,35.42,9.46,6.16,48.29,0.0,11.55,8.03,0.0,18.7,0.0,131.45,204.82,149.82,730.51,524.37
134,386.32,128.81,95.92,42.02,11.11,15.4,72.82,0.0,11.55,8.03,0.0,13.97,0.0,79.97,181.94,143.22,752.4,438.68
135,386.32,146.08,102.96,53.9,12.65,40.26,84.04,17.6,9.24,8.03,0.0,11.66,0.0,48.18,165.55,132.22,843.81,374.88
136,383.24,160.27,108.24,66.0,14.3,67.43,84.04,26.4,9.24,6.38,0.0,9.35,0.0,32.12,135.41,116.82,909.92,309.32
137,389.51,171.49,116.93,75.46,15.84,85.14,91.52,30.8,4.62,4.84,0.0,9.35,0.0,20.57,64.68,71.61,976.69,175.67
138,401.28,181.61,125.62,84.92,17.38,102.74,95.26,39.6,0.0,4.84,0.0,6.93,0.0,16.06,37.73,42.24,1048.41,107.8
139,407.11,190.08,130.79,92.84,17.38,114.51,102.74,39.6,0.0,3.19,0.0,6.93,0.0,11.44,25.19,19.14,1095.05,65.89
140,404.14,193.49,135.96,102.3,19.03,125.95,110.22,48.4,0.0,0.0,0.0,6.93,0.0,9.13,17.6,5.72,1139.49,39.38
141,395.34,193.49,137.72,111.87,20.57,137.39,120.78,52.8,0.0,0.0,0.0,4.62,0.0,4.51,15.07,3.74,1169.96,27.94
142,383.24,191.73,139.48,120.23,22.22,148.83,131.45,57.2,0.0,0.0,0.0,0.0,0.0,4.51,10.01,0.0,1194.38,14.52
143,364.76,188.43,139.48,130.24,23.76,157.41,138.49,67.76,0.0,0.0,0.0,0.0,0.0,0.0,7.48,0.0,1210.33,7.48
