Timestamps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0.0,14.52,11.44,0.0,0.0,0.0,0.0,0.0,45.98,347.05,179.08,156.42,40.04,133.65,162.25,27.83,25.96,1092.3
1,0.0,14.52,10.12,0.0,0.0,0.0,0.0,0.0,40.7,328.9,173.25,158.07,41.69,136.84,171.71,29.15,24.64,1080.31
2,0.0,14.52,10.12,0.0,0.0,0.0,0.0,0.0,38.06,311.19,166.21,156.42,43.34,140.03,181.39,30.47,24.64,1067.11
3,0.0,12.87,10.12,0.0,0.0,0.0,0.0,0.0,35.42,293.37,160.71,156.42,44.99,143.33,189.53,31.79,22.99,1055.56
4,0.0,12.87,10.12,0.0,0.0,0.0,0.0,0.0,32.78,277.42,155.21,154.88,46.75,144.87,197.56,33.11,22.99,1042.58
5,0.0,12.87,8.8,0.0,0.0,0.0,0.0,0.0,31.46,261.8,149.6,154.88,48.4,148.06,205.59,37.18,21.67,1036.97
6,0.0,12.87,8.8,0.0,0.0,0.0,0.0,0.0,30.14,248.05,145.53,154.88,50.05,151.25,215.27,39.82,21.67,1034.99
7,0.0,11.22,8.8,0.0,0.0,0.0,0.0,0.0,28.82,234.3,141.35,154.88,50.05,154.44,221.76,43.78,20.02,1029.38
8,0.0,11.22,8.8,0.0,0.0,0.0,0.0,0.0,27.61,220.55,135.85,154.88,53.35,156.09,229.79,47.74,20.02,1025.86
9,0.0,11.22,8.8,0.0,0.0,0.0,0.0,0.0,27.61,208.23,130.35,154.88,53.35,159.28,236.28,51.7,20.02,1021.68
10,0.0,11.22,8.8,0.0,0.0,0.0,0.0,0.0,26.29,194.15,124.85,153.23,55.11,160.93,244.42,55.77,20.02,1014.75
11,0.0,11.22,7.59,0.0,0.0,0.0,0.0,0.0,24.97,180.07,120.67,150.04,56.76,162.47,249.26,60.06,18.81,1004.3
12,0.0,11.22,7.59,0.0,0.0,0.0,0.0,0.0,23.65,169.62,115.17,148.5,58.41,164.12,255.75,64.35,18.81,999.57
13,0.0,9.68,7.59,0.0,0.0,0.0,0.0,0.0,23.65,158.51,109.67,146.85,58.41,165.66,262.24,68.64,17.27,993.63
14,0.0,9.68,7.59,0.0,0.0,0.0,0.0,0.0,22.33,147.4,102.74,143.66,60.17,167.31,268.73,72.93,17.27,985.27
15,0.0,9.68,7.59,0.0,0.0,0.0,0.0,0.0,21.01,137.83,97.24,142.12,60.17,168.96,275.22,77.22,17.27,979.77
16,0.0,9.68,7.59,0.0,0.0,0.0,0.0,0.0,19.69,129.91,91.63,138.93,61.82,170.61,280.17,80.08,17.27,972.84
17,0.0,9.68,7.59,0.0,0.0,0.0,0.0,0.0,19.69,121.99,87.56,137.28,63.58,170.61,285.34,82.94,17.27,968.99
18,0.0,9.68,6.27,0.0,0.0,0.0,0.0,0.0,18.37,117.26,83.38,135.74,63.58,172.37,290.51,84.37,15.95,965.58
19,0.0,8.03,6.27,0.0,0.0,0.0,0.0,0.0,18.37,112.53,79.2,135.74,65.23,172.37,293.92,87.23,14.3,964.59
20,0.0,8.03,6.27,0.0,0.0,0.0,0.0,0.0,17.05,107.91,76.45,134.09,65.23,174.13,295.68,88.66,14.3,959.2
21,0.0,8.03,6.27,0.0,0.0,0.0,0.0,0.0,17.05,106.37,73.7,134.09,65.23,174.13,295.68,88.66,14.3,954.91
22,0.0,8.03,6.27,0.0,0.0,0.0,0.0,0.0,17.05,104.83,73.7,134.09,65.23,172.37,295.68,88.66,14.3,951.61
23,0.0,8.03,6.27,0.0,0.0,0.0,0.0,0.0,17.05,106.37,75.02,132.55,65.23,172.37,295.68,87.23,14.3,951.5
24,0.0,8.03,6.27,0.0,0.0,0.0,0.0,0.0,17.05,106.37,76.45,132.55,66.99,170.61,293.92,85.8,14.3,949.74
25,0.0,8.03,6.27,0.0,0.0,0.0,0.0,0.0,17.05,107.91,79.2,132.55,66.99,170.61,293.92,85.8,14.3,954.03
26,0.0,8.03,5.06,0.0,0.0,0.0,0.0,0.0,17.05,107.91,81.95,132.55,66.99,168.96,293.92,84.37,13.09,953.7
27,0.0,8.03,5.06,0.0,0.0,0.0,0.0,0.0,17.05,107.91,83.38,134.09,66.99,168.96,292.27,84.37,13.09,955.02
28,0.0,6.38,5.06,0.0,0.0,0.0,0.0,0.0,17.05,109.45,84.7,134.09,68.64,168.96,292.27,82.94,11.44,958.1
29,0.0,6.38,5.06,0.0,0.0,0.0,0.0,0.0,17.05,109.45,84.7,134.09,68.64,168.96,292.27,82.94,11.44,958.1
30,0.0,6.38,5.06,0.0,0.0,0.0,0.0,0.0,17.05,107.91,86.13,135.74,68.64,168.96,292.27,82.94,11.44,959.64
31,0.0,6.38,5.06,0.0,0.0,0.0,0.0,0.0,17.05,106.37,86.13,137.28,68.64,170.61,293.92,82.94,11.44,962.94
32,0.0,6.38,5.06,0.0,0.0,0.0,0.0,0.0,17.05,104.83,84.7,137.28,70.29,170.61,293.92,82.94,11.44,961.62
33,0.0,6.38,5.06,0.0,0.0,0.0,0.0,0.0,17.05,103.29,83.38,138.93,70.29,172.37,295.68,82.94,11.44,963.93
34,0.0,6.38,5.06,0.0,0.0,0.0,0.0,0.0,15.73,100.21,80.63,138.93,70.29,172.37,297.33,81.51,11.44,957.0
35,0.0,6.38,5.06,0.0,0.0,0.0,0.0,0.0,15.73,97.13,76.45,140.47,72.05,174.13,299.09,81.51,11.44,956.56
36,0.0,6.38,3.74,0.0,0.0,0.0,0.0,0.0,15.73,92.51,72.27,142.12,72.05,175.89,300.85,82.94,10.12,954.36
37,0.0,6.38,3.74,0.0,0.0,0.0,0.0,0.0,15.73,87.89,68.2,143.66,72.05,177.65,302.5,82.94,10.12,950.62
38,0.0,6.38,3.74,0.0,0.0,0.0,0.0,0.0,14.41,80.19,61.27,145.31,72.05,181.06,306.02,82.94,10.12,943.25
39,0.0,6.38,3.74,0.0,0.0,0.0,0.0,0.0,14.41,74.03,54.23,146.85,73.7,182.82,307.67,84.37,10.12,938.08
40,0.0,6.38,3.74,0.0,0.0,0.0,0.0,0.0,13.09,66.33,46.86,148.5,73.7,186.34,309.43,85.8,10.12,930.05
41,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,13.09,58.63,38.06,151.69,72.05,189.75,312.84,85.8,8.58,921.91
42,0.0,6.38,3.74,0.0,0.0,0.0,0.0,0.0,11.77,50.05,30.8,153.23,72.05,193.27,312.84,87.23,10.12,911.24
43,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,10.45,40.04,24.86,156.42,72.05,196.79,314.6,90.09,8.58,905.3
44,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,7.81,28.6,20.46,158.07,70.29,200.2,314.6,91.52,8.58,891.55
45,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,5.17,20.02,17.6,159.61,66.99,203.72,314.6,92.95,8.58,880.66
46,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,3.85,17.16,14.63,158.07,65.23,207.24,314.6,97.24,8.58,878.02
47,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,2.53,14.3,11.66,156.42,61.82,212.41,314.6,100.1,8.58,873.84
48,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,0.0,11.44,10.23,154.88,58.41,215.93,312.84,104.39,8.58,868.12
49,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,0.0,10.01,10.23,150.04,55.11,221.21,312.84,108.68,8.58,868.12
50,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,0.0,10.01,8.8,145.31,51.7,224.62,311.19,112.97,8.58,864.6
51,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,0.0,8.58,8.8,140.47,46.75,229.79,309.43,117.37,8.58,861.19
52,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,0.0,8.58,7.26,135.74,43.34,233.2,307.67,123.09,8.58,858.88
53,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,0.0,7.15,7.26,130.9,38.39,238.37,304.26,128.81,8.58,855.14
54,0.0,4.84,3.74,0.0,0.0,0.0,0.0,0.0,0.0,7.15,5.83,124.52,33.33,241.89,302.5,134.53,8.58,849.75
55,3.52,4.84,5.06,0.0,0.0,0.0,0.0,0.0,0.0,7.15,5.83,116.6,28.38,245.3,300.85,140.25,13.42,844.36
56,4.73,4.84,6.27,0.0,0.0,0.0,0.0,0.0,0.0,7.15,5.83,108.68,23.32,248.82,297.33,145.97,15.84,837.1
57,8.36,6.38,7.59,0.0,0.0,0.0,0.0,0.0,0.0,5.72,4.4,99.55,18.37,252.23,293.92,151.69,22.33,825.88
58,13.2,6.38,8.8,0.0,0.0,0.0,0.0,0.0,0.0,5.72,4.4,88.88,14.96,253.99,292.27,157.41,28.38,817.63
59,21.56,8.03,8.8,0.0,0.0,0.0,0.0,0.0,0.0,4.29,2.86,76.78,14.96,255.64,288.75,163.13,38.39,806.41
60,49.28,8.03,10.12,0.0,0.0,0.0,0.0,0.0,0.0,4.29,2.86,63.14,13.31,255.64,285.34,168.96,67.43,793.54
61,151.25,101.75,29.15,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,48.29,13.31,255.64,281.93,175.12,282.15,778.58
62,184.47,171.82,72.93,0.0,0.0,0.0,0.0,0.0,0.0,4.29,0.0,33.66,13.31,253.99,276.87,181.39,429.22,763.51
63,192.17,204.82,105.82,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,20.46,13.31,250.47,270.38,189.2,502.81,746.68
64,190.63,220.55,127.82,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,13.09,13.31,241.89,260.59,195.47,539.0,727.21
65,184.47,225.61,139.7,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,11.66,14.96,226.38,247.72,204.82,549.78,708.4
66,175.23,232.54,148.72,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,10.23,16.61,203.72,233.09,214.28,556.49,680.79
67,169.07,253.22,159.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,18.37,174.13,212.08,222.09,581.35,635.36
68,165.99,284.02,175.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,18.37,143.33,184.69,229.79,625.79,584.87
69,165.99,319.22,196.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,20.02,111.54,153.23,239.14,681.78,532.62
70,167.53,351.56,220.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69,20.02,85.14,116.93,251.57,739.75,482.35
71,169.07,382.47,241.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,20.02,57.2,84.04,267.08,793.43,435.6
72,172.15,410.19,261.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.26,18.37,45.1,68.42,268.62,843.92,407.77
73,172.15,434.5,279.62,17.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.83,16.61,41.14,57.2,225.17,903.43,345.95
74,175.23,450.45,294.47,26.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,13.31,37.18,50.6,161.7,946.66,267.08
75,178.31,461.45,304.26,33.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,11.66,33.11,44.11,123.09,977.13,216.26
76,182.93,474.21,314.05,41.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,10.01,27.83,36.3,94.38,1012.33,171.38
77,186.01,485.21,322.3,49.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,21.23,28.49,62.92,1042.58,119.24
78,190.63,492.47,328.9,55.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,15.84,23.32,41.14,1067.77,85.25
79,192.17,497.97,332.2,59.95,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,3.3,10.56,18.15,33.11,1085.59,65.12
80,195.25,501.71,335.5,62.81,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92,14.19,26.51,1100.22,48.62
81,196.79,503.47,335.5,64.24,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,11.66,17.16,1106.6,35.42
82,196.79,503.47,337.15,66.99,0.0,8.25,2.86,0.0,0.0,0.0,0.0,0.0,0.0,3.96,9.02,9.24,1115.51,22.22
83,196.79,499.84,337.15,66.99,2.64,9.9,4.29,0.0,0.0,0.0,0.0,0.0,0.0,2.64,7.7,5.28,1117.6,15.62
84,195.25,496.21,337.15,66.99,4.07,13.2,7.15,0.0,0.0,0.0,0.0,0.0,0.0,2.64,6.49,5.28,1120.02,14.41
85,192.17,488.84,338.8,68.42,6.71,18.26,8.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49,3.96,1121.78,10.45
86,189.09,483.34,338.8,69.85,9.46,21.56,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,3.96,1124.97,9.13
87,184.47,474.21,338.8,69.85,12.21,26.51,17.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,3.96,1123.21,9.13
88,179.85,465.08,337.15,71.28,14.96,29.92,20.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17,3.96,1118.26,9.13
89,173.69,455.95,335.5,71.28,17.6,34.87,22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,2.64,1111.77,6.49
90,169.07,446.82,333.85,72.71,19.03,38.17,24.31,2.64,0.0,0.0,0.0,0.0,0.0,0.0,3.85,2.64,1106.6,6.49
91,163.02,439.67,332.2,74.14,20.35,41.47,28.6,2.64,0.0,0.0,0.0,0.0,0.0,0.0,3.85,2.64,1102.09,6.49
92,157.19,430.98,328.9,74.14,21.78,44.88,34.32,3.96,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2.64,1096.15,5.17
93,151.25,424.05,325.6,77.0,23.1,49.83,34.32,3.96,0.0,0.0,0.0,0.0,0.0,0.0,2.53,2.64,1089.11,5.17
94,145.42,417.12,322.3,78.32,24.42,53.13,41.47,5.28,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,1087.46,2.53
95,139.59,411.95,319.0,81.18,25.85,58.08,45.76,5.28,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,1086.69,2.53
96,133.65,405.02,317.35,84.04,27.17,62.81,50.05,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.8,0.0
97,126.28,399.85,314.05,86.9,29.92,69.08,55.77,6.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.56,0.0
98,118.91,392.92,309.21,91.08,29.92,73.81,60.28,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.16,0.0
99,111.65,387.64,305.91,93.94,32.67,80.08,66.66,8.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.58,0.0
100,104.72,380.82,300.96,98.23,32.67,86.35,71.39,9.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.49,0.0
101,97.79,373.89,294.47,103.84,33.99,92.73,74.58,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.96,0.0
102,89.54,367.07,289.52,108.13,35.31,99.0,82.5,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081.74,0.0
103,79.86,358.38,282.92,112.42,36.74,105.27,85.58,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.27,0.0
104,73.04,348.15,277.97,116.82,39.49,111.65,91.96,13.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.5,0.0
105,63.36,339.46,273.13,121.22,40.81,120.23,98.23,13.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1069.86,0.0
106,56.54,327.58,266.53,124.19,42.13,128.81,106.15,14.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.67,0.0
107,50.49,317.57,261.58,128.59,44.88,135.74,110.99,16.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.9,0.0
108,44.44,305.8,254.98,132.99,46.2,144.32,117.59,17.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.81,0.0
109,39.6,294.03,248.49,137.39,47.63,151.25,124.19,17.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.07,0.0
110,36.08,282.37,240.24,140.25,50.38,158.07,132.44,18.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.64,0.0
111,32.45,266.97,231.99,144.65,51.7,166.76,137.39,20.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1052.04,0.0
112,28.82,253.22,222.2,149.05,54.45,175.78,145.64,21.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.61,0.0
113,26.4,235.95,209.44,152.02,55.77,186.67,155.54,22.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044.67,0.0
114,23.98,218.9,196.57,156.42,58.41,197.56,165.44,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1041.48,0.0
115,22.77,203.17,182.16,159.39,59.73,208.45,177.43,25.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.62,0.0
116,20.35,185.9,166.54,162.25,62.37,219.34,189.86,26.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033.45,0.0
117,18.04,168.74,148.72,165.22,63.69,230.34,204.16,28.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.18,0.0
118,16.83,151.91,130.79,166.76,63.69,241.34,216.59,30.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.82,0.0
119,14.41,133.65,112.97,168.3,65.01,252.34,223.74,36.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.72,0.0
120,13.2,115.39,94.38,169.95,65.01,263.34,232.54,43.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.82,0.0
121,11.99,97.24,77.22,171.6,65.01,272.58,243.21,52.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.32,0.0
122,10.78,80.63,58.63,173.25,66.33,281.71,253.88,62.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.69,0.0
123,9.57,64.02,43.12,174.9,66.33,290.84,262.79,72.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.39,0.0
124,9.57,45.21,29.15,174.9,66.33,299.86,269.94,83.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.23,0.0
125,8.36,29.04,21.56,169.95,63.69,308.99,278.85,96.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.13,0.0
126,5.94,24.2,17.71,160.82,61.05,318.01,286.0,111.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.27,0.0
127,5.94,22.55,16.5,149.05,57.2,325.27,291.5,126.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.73,0.0
128,4.73,19.36,15.18,135.85,53.02,332.53,298.65,140.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.79,0.0
129,3.52,17.71,13.97,122.65,47.63,339.9,304.04,154.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.64,0.0
130,3.52,17.71,12.65,110.99,42.13,347.38,309.43,166.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.24,0.0
131,3.52,16.06,11.44,99.66,35.31,352.99,311.3,177.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.04,0.0
132,2.31,14.52,11.44,88.33,28.6,358.6,314.93,187.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.5,0.0
133,2.31,14.52,10.12,77.0,21.78,366.08,318.45,197.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1008.15,0.0
134,2.31,12.87,8.8,65.67,17.6,371.69,318.45,208.01,6.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.4,6.49
135,2.31,11.22,8.8,51.7,16.28,377.3,318.45,216.37,44.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.43,44.66
136,2.31,11.22,7.59,37.18,16.28,379.17,316.69,224.84,119.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,995.28,119.24
137,0.0,11.22,7.59,25.19,17.6,377.3,311.3,234.96,176.55,0.0,2.86,0.0,0.0,0.0,0.0,0.0,985.16,179.41
138,0.0,9.68,6.27,18.59,17.6,367.95,305.91,245.08,234.3,24.31,4.4,0.0,0.0,0.0,0.0,0.0,971.08,263.01
139,0.0,9.68,5.06,17.16,19.03,349.25,293.26,256.96,280.72,92.51,5.83,0.0,0.0,0.0,0.0,0.0,950.4,379.06
140,0.0,8.03,5.06,17.16,20.35,325.27,277.09,268.84,315.92,183.59,17.6,0.0,0.0,0.0,0.0,0.0,921.8,517.11
141,0.0,8.03,5.06,17.16,21.78,290.84,253.88,278.96,310.64,232.65,87.56,0.0,0.0,0.0,0.0,0.0,875.71,630.85
142,0.0,8.03,5.06,17.16,23.1,243.21,220.11,290.4,286.0,266.97,149.6,0.0,0.0,0.0,0.0,0.0,807.07,702.57
143,0.0,6.38,5.06,17.16,23.1,190.3,179.19,304.92,258.39,302.28,195.03,0.0,0.0,0.0,0.0,0.0,726.11,755.7
144,0.0,6.38,5.06,15.84,23.1,137.39,132.44,320.98,230.89,332.53,229.57,24.86,0.0,0.0,0.0,0.0,641.19,817.85
145,0.0,6.38,5.06,15.84,23.1,86.35,72.93,329.12,211.75,348.92,253.33,42.46,0.0,0.0,0.0,0.0,538.78,856.46
146,0.0,6.38,3.74,14.52,20.35,54.78,60.28,262.02,206.47,350.68,271.48,49.83,0.0,0.0,0.0,0.0,422.07,878.46
147,0.0,6.38,3.74,11.88,17.6,48.18,51.48,163.35,206.47,352.55,287.32,58.63,0.0,0.0,0.0,0.0,302.61,904.97
148,0.0,6.38,3.74,9.24,14.96,38.17,41.47,122.21,204.71,359.81,305.25,70.73,0.0,0.0,0.0,0.0,236.17,940.5
149,0.0,6.38,3.74,5.28,10.89,29.92,32.89,78.76,204.71,367.07,323.07,82.83,8.25,0.0,3.85,0.0,167.86,989.78
150,0.0,6.38,3.74,2.64,8.14,21.56,22.88,44.33,208.23,370.7,339.68,87.45,16.61,2.64,5.17,3.96,109.67,1034.44
151,0.0,4.84,2.53,0.0,5.39,13.2,17.16,30.91,213.51,374.33,352.0,88.88,21.67,9.24,12.98,5.28,74.03,1077.89
152,0.0,4.84,2.53,0.0,2.64,8.25,10.01,20.13,217.03,377.96,361.24,90.42,26.62,17.16,22.0,6.6,48.4,1119.03
153,0.0,4.84,2.53,0.0,0.0,4.95,7.15,9.35,217.03,379.72,365.86,93.5,28.38,23.87,31.13,7.92,28.82,1147.41
154,0.0,4.84,2.53,0.0,0.0,3.3,4.29,3.96,215.27,379.72,365.86,95.04,31.68,29.15,38.94,9.24,18.92,1164.9
155,0.0,4.84,2.53,0.0,0.0,3.3,4.29,3.96,213.51,377.96,367.4,96.47,33.33,34.43,46.75,10.56,18.92,1180.41
156,0.0,3.19,2.53,0.0,0.0,0.0,2.86,2.64,208.23,374.33,364.32,99.55,34.98,39.82,53.24,10.56,11.22,1185.03
157,0.0,4.84,2.53,0.0,0.0,0.0,0.0,2.64,202.95,370.7,359.7,102.63,36.74,43.78,59.95,11.88,10.01,1188.33
158,0.0,3.19,2.53,0.0,0.0,0.0,2.86,0.0,195.91,368.83,352.0,107.14,38.39,49.06,64.24,13.2,8.58,1188.77
159,0.0,3.19,2.53,0.0,0.0,0.0,0.0,0.0,187.11,363.44,344.3,110.22,38.39,53.02,67.1,13.2,5.72,1176.78
160,0.0,3.19,2.53,0.0,0.0,0.0,2.86,0.0,176.55,356.18,335.06,114.95,38.39,57.2,71.28,13.2,8.58,1162.81
161,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,167.75,348.92,326.04,118.14,38.39,61.6,72.71,14.52,3.19,1148.07
162,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,157.74,341.66,315.59,121.33,40.04,64.57,75.57,14.52,3.19,1131.02
163,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,149.38,334.4,306.68,124.52,40.04,68.97,78.43,14.52,3.19,1116.94
164,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,141.02,327.14,299.31,127.71,41.69,71.83,81.18,15.84,3.19,1105.72
165,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,130.9,318.23,290.29,129.36,41.69,74.8,84.04,15.84,3.19,1085.15
166,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,124.3,309.43,282.92,132.55,43.34,77.77,88.33,17.16,3.19,1075.8
167,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,114.29,302.28,277.09,134.09,44.99,80.63,91.08,17.16,3.19,1061.61
168,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,106.04,291.61,271.48,135.74,46.75,83.6,95.37,17.16,3.19,1047.75
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.79,282.7,265.87,137.28,48.4,86.57,101.09,17.16,0.0,1036.86
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.89,272.14,258.94,138.93,51.7,89.54,106.7,18.59,0.0,1024.43
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.99,263.56,253.33,140.47,53.35,92.4,113.85,18.59,0.0,1013.54
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.74,253.22,247.72,142.12,55.11,96.8,118.36,19.91,0.0,1002.98
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.49,244.64,243.54,143.66,56.76,99.77,125.95,19.91,0.0,995.72
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.22,236.06,237.93,145.31,58.41,102.74,130.46,21.23,0.0,987.36
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.26,229.13,233.75,148.5,61.82,105.6,135.08,21.23,0.0,986.37
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.98,220.55,229.57,150.04,63.58,110.0,139.59,22.55,0.0,981.86
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.34,215.27,225.39,151.69,63.58,111.54,144.1,22.55,0.0,977.46
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.7,208.23,219.67,154.88,65.23,114.51,148.61,22.55,0.0,974.38
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.38,201.19,215.27,158.07,68.64,119.24,153.23,23.87,0.0,978.89
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.74,194.15,210.98,162.8,70.29,122.43,157.74,23.87,0.0,979.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.42,188.87,205.15,167.75,72.05,127.27,160.71,23.87,0.0,981.09
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.1,181.83,199.32,172.92,73.7,130.46,165.33,25.19,0.0,982.85
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.78,173.03,190.63,178.09,73.7,135.3,170.17,25.19,0.0,978.89
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.46,166.43,181.94,184.91,75.46,141.68,175.01,26.51,0.0,983.4
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.14,158.51,171.82,191.84,77.11,148.06,179.85,26.51,0.0,983.84
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.82,150.59,160.71,198.66,78.87,152.9,186.23,27.83,0.0,984.61
