Timestamps,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
64,355.96,142.89,349.91,145.31,25.41,70.95,39.71,3.41,3.08,0.0,0.0,0.0,0.0,0.0,4.18,0.0,1133.55,7.26
65,340.12,140.36,333.63,150.7,25.41,73.48,43.45,3.41,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110.56,3.08
66,318.89,135.41,316.36,161.48,27.5,78.54,45.32,5.06,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.56,3.08
67,297.66,132.88,296.67,169.62,31.68,83.71,51.04,6.82,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.08,3.08
68,273.57,125.51,277.09,180.07,31.68,91.3,54.78,6.82,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.82,3.08
69,250.91,120.45,260.59,187.99,33.88,96.36,56.65,8.58,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.41,3.08
70,228.25,113.08,244.09,195.91,35.97,103.95,60.83,10.23,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.31,3.08
71,209.44,108.46,227.59,203.72,35.97,109.01,65.34,13.75,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.28,3.08
72,190.85,103.84,215.6,214.28,38.06,114.4,69.74,17.16,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.93,3.08
73,174.9,99.22,200.75,224.84,38.06,122.65,74.25,22.33,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957.0,3.08
74,159.5,94.71,188.32,232.43,40.15,130.9,76.56,29.26,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.83,3.08
75,147.07,90.09,176.0,242.55,42.35,136.4,83.27,36.08,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.81,3.08
76,136.95,85.47,166.21,252.67,44.44,144.76,87.78,43.01,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.29,3.08
77,126.94,80.96,156.53,262.9,44.44,153.01,92.18,49.94,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.9,3.08
78,114.51,76.34,149.27,270.49,46.53,161.26,99.0,57.2,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.6,3.08
79,106.15,74.03,139.59,280.72,48.62,169.62,105.71,63.58,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.02,3.08
80,97.9,69.52,129.91,288.42,50.82,178.64,110.22,72.05,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.48,3.08
81,87.56,62.59,120.23,296.23,52.91,187.77,117.81,80.52,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.62,3.08
82,79.31,57.97,108.57,309.1,55.0,199.87,122.98,88.99,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.79,3.08
83,68.86,51.26,97.46,316.91,55.0,209.0,130.57,97.46,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.52,3.08
84,56.54,44.55,84.04,327.25,57.2,218.13,138.27,105.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.91,0.0
85,44.77,35.64,70.62,335.06,59.62,230.12,143.33,112.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1031.47,0.0
86,36.96,28.93,55.11,342.98,59.62,239.03,148.5,123.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034.77,0.0
87,31.13,24.53,44.0,345.62,59.62,247.94,153.56,132.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.28,0.0
88,23.32,20.02,36.63,348.26,57.2,253.88,158.73,144.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.47,0.0
89,17.49,15.51,31.13,348.26,55.0,262.79,161.26,153.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.11,0.0
90,17.49,13.31,29.37,345.62,55.0,265.76,163.79,165.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1055.56,0.0
91,17.49,11.11,27.5,337.7,52.91,271.7,166.32,175.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.96,0.0
92,17.49,8.91,25.63,324.61,50.82,277.64,166.32,188.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.52,0.0
93,15.51,8.91,23.87,309.1,48.62,280.72,166.32,201.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1054.13,0.0
94,15.51,6.6,23.87,288.42,44.44,286.44,166.32,213.95,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.55,3.08
95,15.51,6.6,22.0,257.84,40.15,286.44,163.79,229.35,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.68,3.08
96,15.51,6.6,22.0,227.37,35.97,292.27,163.79,244.31,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007.82,3.08
97,15.51,6.6,20.13,195.91,31.68,295.13,163.79,259.27,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.02,3.08
98,15.51,6.6,20.13,164.23,27.5,295.13,161.26,276.76,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.12,3.08
99,15.51,6.6,18.26,139.92,25.41,295.13,161.26,293.15,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.24,7.7
100,15.51,6.6,18.26,115.72,21.12,295.13,158.73,307.12,18.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.19,18.59
101,13.64,6.6,16.5,93.5,21.12,292.27,158.73,320.98,51.04,4.07,0.0,0.0,0.0,0.0,0.0,0.0,923.34,55.11
102,13.64,6.6,16.5,71.5,23.21,283.58,158.73,329.34,308.66,22.77,18.15,0.0,0.0,0.0,0.0,0.0,903.1,349.58
103,13.64,6.6,16.5,51.92,23.21,271.7,153.56,334.84,367.18,43.45,49.39,4.4,0.0,0.0,0.0,0.0,871.97,464.42
104,13.64,6.6,14.63,39.6,25.41,253.88,143.33,334.84,367.18,69.74,84.04,0.0,0.0,0.0,0.0,0.0,831.93,520.96
105,13.64,6.6,12.76,32.12,27.5,218.13,125.51,326.59,332.86,88.66,104.94,0.0,0.0,0.0,0.0,0.0,762.85,526.46
106,11.66,6.6,12.76,29.7,29.59,166.76,101.2,312.62,313.06,102.85,116.93,0.0,0.0,0.0,0.0,0.0,670.89,532.84
107,11.66,6.6,12.76,27.17,29.59,117.15,78.76,282.04,313.06,132.77,147.18,17.6,0.0,0.0,0.0,0.0,565.73,610.61
108,9.68,6.6,11.0,22.22,25.41,81.07,65.34,211.42,317.46,171.82,186.56,44.0,4.73,0.0,0.0,0.0,432.74,724.57
109,7.7,4.4,11.0,14.85,21.12,53.24,56.65,128.26,328.46,203.28,226.27,64.68,24.09,12.76,20.9,0.0,297.22,880.44
110,7.7,4.4,9.13,7.37,16.94,38.72,47.19,88.99,335.06,217.58,244.2,71.94,33.77,25.52,43.89,0.0,220.44,971.96
111,3.85,0.0,7.26,4.95,12.65,24.2,37.73,67.76,346.5,229.02,259.05,84.04,41.03,34.65,56.54,4.51,158.4,1055.34
112,0.0,0.0,5.5,0.0,8.47,14.52,26.4,43.01,348.81,237.49,265.1,88.88,45.87,40.04,64.9,9.02,97.9,1100.11
113,0.0,0.0,5.5,0.0,6.27,7.26,16.94,18.92,351.12,240.35,265.1,93.72,50.71,45.54,71.17,9.02,54.89,1126.73
114,0.0,0.0,3.63,0.0,4.18,4.84,9.35,8.58,348.81,240.35,265.1,96.14,53.13,51.04,75.35,11.22,30.58,1141.14
115,0.0,0.0,3.63,0.0,0.0,0.0,7.48,6.82,346.5,237.49,262.13,96.14,55.55,51.04,77.44,11.22,17.93,1137.51
116,0.0,0.0,3.63,0.0,0.0,0.0,5.61,5.06,344.19,234.63,256.08,93.72,57.97,52.8,81.62,13.53,14.3,1134.54
117,0.0,0.0,5.5,0.0,0.0,0.0,3.74,3.41,337.26,229.02,250.14,93.72,60.39,52.8,83.71,13.53,12.65,1120.57
118,0.0,0.0,5.5,0.0,0.0,0.0,3.74,0.0,326.26,217.58,241.12,93.72,62.81,54.67,87.89,15.73,9.24,1099.78
119,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,310.86,209.0,232.21,93.72,65.34,56.54,89.98,18.04,3.63,1075.69
120,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,295.46,197.56,220.11,96.14,70.18,58.74,94.16,18.04,5.5,1050.39
121,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,277.86,188.98,207.9,98.56,72.71,63.36,98.34,20.35,5.5,1028.06
122,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,259.82,177.54,192.72,100.98,75.13,65.67,102.52,20.35,3.63,994.73
123,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,241.89,163.46,180.51,103.4,77.55,70.29,108.79,20.35,5.5,966.24
124,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,225.94,153.23,168.3,105.82,80.08,74.91,113.08,22.55,5.5,943.91
125,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,211.97,145.64,159.28,108.24,82.5,77.11,119.35,24.86,5.5,928.95
126,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,198.0,135.41,150.15,108.24,84.92,81.73,123.53,24.86,3.63,906.84
127,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,186.01,127.71,144.1,110.66,87.45,86.35,131.89,27.06,5.5,901.23
128,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,174.02,122.54,138.05,113.08,92.29,90.97,138.16,29.37,5.5,898.48
129,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,164.23,117.48,132.11,118.36,94.82,95.48,146.52,29.37,5.5,898.37
130,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,154.99,110.0,126.06,121.0,97.24,102.41,152.79,31.57,3.63,896.06
131,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,147.62,105.27,122.98,126.28,99.66,107.03,161.15,33.88,3.63,903.87
132,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,138.38,100.54,116.93,128.92,104.61,111.65,169.95,36.08,3.63,907.06
133,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,129.25,95.81,110.99,134.2,107.03,118.58,179.41,38.39,3.63,913.66
134,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,118.14,88.66,101.97,139.48,109.56,123.2,188.87,42.9,3.63,912.78
135,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,107.91,81.62,96.03,144.87,114.51,127.93,198.33,45.21,3.63,916.41
136,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,96.47,74.47,87.01,150.15,119.9,134.86,210.1,49.72,3.63,922.68
137,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,86.68,67.43,78.1,155.43,122.65,139.59,219.56,51.92,3.63,921.36
138,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,73.7,57.97,66.11,160.71,128.04,144.21,228.58,56.54,3.63,915.86
139,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,62.26,49.61,57.2,163.35,133.43,151.14,239.8,58.85,3.63,915.64
140,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,47.96,39.27,46.75,166.1,133.43,155.87,248.71,63.69,3.63,901.78
141,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,38.72,31.02,33.77,168.74,136.18,160.49,259.93,66.0,3.63,894.85
142,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,30.91,24.75,25.96,168.74,136.18,165.11,268.84,68.42,3.63,888.91
143,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,26.29,18.59,18.15,163.35,136.18,167.53,280.06,70.84,3.63,880.99
144,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,23.21,14.41,15.51,158.07,136.18,169.95,286.99,73.15,3.63,877.47
145,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,21.67,12.32,10.34,147.51,130.79,169.95,293.81,75.57,3.63,861.96
146,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,20.13,10.34,10.34,134.2,125.29,169.95,298.43,77.99,3.63,846.67
147,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,20.13,10.34,7.7,115.72,122.65,172.37,302.94,82.72,3.63,834.57
148,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,18.59,10.34,7.7,98.56,117.15,172.37,307.56,89.87,3.63,822.14
149,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,18.59,8.25,5.17,81.62,111.98,174.79,312.18,97.13,3.63,809.71
150,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,18.59,8.25,5.17,64.68,109.56,174.79,316.69,104.28,3.63,802.01
151,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,16.94,8.25,5.17,50.6,104.61,177.21,321.31,111.43,5.5,795.52
152,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,16.94,8.25,5.17,37.4,97.24,174.79,323.62,118.47,5.5,781.88
153,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,16.94,6.16,5.17,26.4,92.29,172.37,323.62,125.62,5.5,768.57
154,5.83,0.0,5.5,0.0,0.0,0.0,0.0,0.0,16.94,6.16,5.17,15.4,82.5,165.11,321.31,130.35,11.33,742.94
155,21.34,0.0,9.13,0.0,0.0,0.0,0.0,0.0,15.4,6.16,0.0,8.8,75.13,155.87,319.0,135.08,30.47,715.44
156,66.88,0.0,18.26,0.0,0.0,0.0,0.0,0.0,15.4,6.16,0.0,0.0,67.76,141.9,312.18,139.81,85.14,683.21
157,308.22,4.4,64.02,0.0,0.0,0.0,0.0,0.0,13.86,6.16,0.0,0.0,60.39,118.58,300.74,144.54,376.64,644.27
158,329.45,13.31,117.81,0.0,0.0,0.0,0.0,0.0,12.32,4.07,0.0,0.0,55.55,100.1,277.86,146.85,460.57,596.75
159,353.32,33.44,163.79,0.0,0.0,0.0,0.0,0.0,12.32,4.07,0.0,0.0,53.13,84.04,246.51,149.27,550.55,549.34
160,337.48,49.06,180.95,0.0,0.0,0.0,0.0,0.0,10.78,4.07,0.0,0.0,50.71,67.98,198.33,146.85,567.49,478.72
161,332.2,67.21,205.7,34.65,4.18,0.0,0.0,0.0,9.24,4.07,0.0,0.0,45.87,52.8,131.89,135.08,643.94,378.95
162,340.12,90.09,244.09,71.5,6.27,9.68,3.74,0.0,7.7,0.0,0.0,0.0,41.03,41.91,85.8,120.89,765.49,297.33
163,350.68,101.53,281.93,95.92,14.74,43.56,22.66,0.0,6.16,0.0,0.0,0.0,36.19,32.78,66.99,101.86,911.02,243.98
164,355.96,110.77,308.99,113.08,21.12,68.42,37.73,0.0,4.62,0.0,0.0,0.0,28.93,23.65,54.34,82.72,1016.07,194.26
165,361.35,118.03,333.63,131.89,25.41,81.07,49.17,3.41,3.08,0.0,0.0,0.0,21.67,14.52,39.71,68.42,1103.96,147.4
166,361.35,122.98,345.29,145.31,27.5,93.83,54.78,6.82,3.08,0.0,0.0,0.0,14.41,9.02,31.35,54.23,1157.86,112.09
167,358.6,125.51,352.33,158.84,27.5,101.42,60.83,10.23,0.0,0.0,0.0,0.0,9.57,7.26,20.9,33.88,1195.26,71.61
168,355.96,125.51,354.64,169.62,29.59,106.48,65.34,13.75,0.0,0.0,0.0,0.0,7.15,3.63,12.54,6.71,1220.89,30.03
169,350.68,125.51,352.33,172.15,31.68,111.65,69.74,18.92,0.0,0.0,0.0,0.0,4.73,0.0,8.36,4.51,1232.66,17.6
170,345.4,122.98,345.29,174.79,31.68,111.65,72.05,22.33,0.0,0.0,0.0,0.0,4.73,0.0,8.36,0.0,1226.17,13.09
171,337.48,120.45,338.25,172.15,33.88,111.65,72.05,24.09,3.08,0.0,0.0,0.0,0.0,0.0,6.27,0.0,1210.0,9.35
172,329.45,115.5,326.15,169.62,33.88,111.65,74.25,24.09,3.08,0.0,0.0,0.0,0.0,0.0,4.18,0.0,1184.59,7.26
173,318.89,110.77,311.41,169.62,33.88,111.65,74.25,25.74,3.08,0.0,0.0,0.0,0.0,0.0,4.18,0.0,1156.21,7.26
174,305.58,108.46,296.67,172.15,35.97,111.65,76.56,27.5,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.54,3.08
175,286.99,101.53,277.09,174.79,35.97,114.4,76.56,29.26,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.59,3.08
176,265.1,97.02,258.17,180.07,35.97,114.4,78.76,30.91,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.4,3.08
177,242.44,90.09,239.36,185.35,38.06,119.9,80.96,36.08,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.24,3.08
178,220.11,85.47,222.86,190.63,40.15,122.65,83.27,39.6,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1004.74,3.08
179,201.52,78.65,205.7,195.91,40.15,128.15,87.78,44.77,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.63,3.08
180,180.18,74.03,188.32,203.72,40.15,133.65,89.98,49.94,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,959.97,3.08
181,159.5,69.52,168.63,211.64,42.35,139.15,94.49,55.11,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.39,3.08
182,142.01,62.59,151.69,222.2,44.44,147.51,99.0,63.58,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,933.02,3.08
183,126.94,57.97,134.75,232.43,44.44,155.76,101.2,69.96,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.45,3.08
184,110.33,53.46,122.65,242.55,44.44,164.01,105.71,78.43,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.58,3.08
185,102.08,49.06,113.08,250.14,46.53,172.59,110.22,84.81,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.51,3.08
186,93.72,46.75,104.06,260.37,46.53,181.72,112.75,91.08,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.98,3.08
187,83.38,42.35,97.46,267.96,48.62,187.77,117.81,97.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,942.81,0.0
188,75.13,40.15,88.55,275.55,50.82,196.9,122.98,103.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.92,0.0
189,68.86,35.64,81.84,285.89,52.91,202.95,128.04,110.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.35,0.0
190,58.52,31.13,72.93,293.59,52.91,212.08,133.1,116.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.97,0.0
191,48.73,26.73,64.02,301.4,52.91,221.21,138.27,125.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.22,0.0
192,38.94,24.53,55.11,309.1,52.91,230.12,140.8,132.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.39,0.0
193,31.13,20.02,45.87,316.91,55.0,239.03,145.97,142.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.05,0.0
194,25.3,15.51,38.5,322.08,55.0,244.97,148.5,151.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.22,0.0
195,21.34,13.31,31.13,327.25,55.0,253.88,153.56,158.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.76,0.0
196,17.49,11.11,27.5,329.78,52.91,259.82,156.09,170.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.76,0.0
197,17.49,8.91,25.63,329.78,52.91,265.76,158.73,180.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1039.61,0.0
198,17.49,8.91,25.63,327.25,50.82,271.7,158.73,190.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1051.27,0.0
199,17.49,6.6,23.87,319.44,50.82,277.64,161.26,201.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1058.2,0.0
200,15.51,6.6,22.0,309.1,46.53,283.58,158.73,213.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0
201,15.51,6.6,22.0,298.76,44.44,286.44,158.73,224.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.77,0.0
202,15.51,6.6,22.0,280.72,40.15,292.27,156.09,234.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.64,0.0
203,15.51,6.6,20.13,255.31,35.97,298.1,153.56,246.84,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.02,3.08
204,15.51,6.6,18.26,227.37,33.88,300.96,151.03,259.27,4.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1012.88,4.62
205,15.51,6.6,18.26,198.44,29.59,306.79,151.03,271.7,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.92,6.16
206,13.64,4.4,18.26,172.15,27.5,309.65,151.03,287.54,9.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.17,9.24
207,13.64,6.6,16.5,145.31,23.21,312.62,148.5,298.76,15.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965.14,15.4
208,13.64,6.6,16.5,121.11,21.12,315.48,148.5,309.87,29.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.82,29.37
209,13.64,6.6,16.5,100.87,23.21,312.62,145.97,320.98,78.54,4.07,5.17,0.0,0.0,0.0,0.0,0.0,940.39,87.78
210,13.64,6.6,14.63,81.29,21.12,309.65,143.33,326.59,315.26,28.93,31.13,4.4,0.0,0.0,0.0,0.0,916.85,379.72
211,13.64,6.6,14.63,64.24,23.21,300.96,138.27,329.34,351.12,47.52,60.17,0.0,0.0,0.0,0.0,0.0,890.89,458.81
212,13.64,6.6,12.76,46.97,25.41,289.41,128.04,326.59,355.74,72.16,89.98,0.0,0.0,0.0,0.0,0.0,849.42,517.88
213,13.64,6.6,12.76,39.6,25.41,265.76,112.75,318.23,317.46,88.66,107.91,0.0,0.0,0.0,0.0,0.0,794.75,514.03
214,13.64,6.6,11.0,34.65,27.5,221.21,96.69,301.51,288.86,107.58,122.98,4.4,0.0,0.0,0.0,0.0,712.8,523.82
215,11.66,6.6,11.0,34.65,25.41,158.51,80.96,274.23,291.06,145.64,156.2,37.4,7.15,0.0,0.0,0.0,603.02,637.45
216,9.68,4.4,11.0,29.7,25.41,103.95,65.34,224.29,299.86,188.98,198.77,59.84,28.93,7.26,31.35,0.0,473.77,814.99
217,7.7,4.4,9.13,22.22,21.12,68.42,58.63,144.43,304.26,203.28,217.03,67.1,36.19,18.15,48.07,0.0,336.05,894.08
218,7.7,4.4,9.13,14.85,19.03,45.98,51.04,97.46,308.66,214.72,232.21,76.78,43.45,30.91,60.72,0.0,249.59,967.45
219,5.83,0.0,5.5,7.37,12.65,31.46,41.58,74.14,315.26,223.3,244.2,81.62,48.29,38.28,66.99,6.71,178.53,1024.65
220,0.0,0.0,5.5,0.0,10.56,19.36,30.25,55.11,317.46,229.02,247.17,86.46,50.71,45.54,73.26,11.22,120.78,1060.84
221,0.0,0.0,3.63,0.0,6.27,12.1,22.66,34.43,317.46,229.02,250.14,91.3,53.13,51.04,77.44,13.53,79.09,1083.06
222,0.0,0.0,3.63,0.0,4.18,7.26,13.2,15.4,315.26,229.02,250.14,91.3,55.55,56.54,83.71,15.73,43.67,1097.25
223,0.0,0.0,0.0,0.0,0.0,0.0,7.48,6.82,313.06,223.3,247.17,93.72,60.39,58.74,87.89,18.04,14.3,1102.31
224,0.0,0.0,3.63,0.0,0.0,0.0,5.61,6.82,308.66,220.55,244.2,93.72,62.81,61.05,92.07,20.35,16.06,1103.41
225,0.0,0.0,3.63,0.0,0.0,0.0,3.74,5.06,302.06,214.72,238.15,93.72,65.34,63.36,96.25,20.35,12.43,1093.95
226,0.0,0.0,3.63,0.0,0.0,0.0,0.0,3.41,288.86,206.14,229.24,93.72,67.76,65.67,100.43,22.55,7.04,1074.37
227,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,275.77,200.42,220.11,96.14,72.71,70.29,106.7,22.55,3.63,1064.69
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.8,188.98,210.98,98.56,77.55,74.91,113.08,22.55,0.0,1048.41
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.92,180.4,201.85,100.98,80.08,77.11,121.44,24.86,0.0,1036.64
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.86,168.96,189.64,103.4,82.5,81.73,127.71,27.06,0.0,1014.86
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.91,158.4,177.43,105.82,87.45,84.04,133.98,27.06,0.0,992.09
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.92,148.17,168.3,105.82,89.87,86.35,142.34,29.37,0.0,976.14
233,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,193.93,140.47,162.25,105.82,92.29,88.66,148.61,29.37,3.63,961.4
234,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,184.03,132.77,156.2,105.82,94.82,90.97,154.88,31.57,3.63,951.06
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.02,125.18,147.18,105.82,97.24,93.28,161.15,33.88,0.0,937.75
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.23,117.48,141.13,105.82,99.66,95.48,167.64,33.88,0.0,925.32
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.86,112.42,135.08,108.24,102.19,97.79,174.68,36.08,0.0,923.34
